#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16914836","Закрыта","23.09.2021 17:43:43","Претензия","Сервисы","АОН/АнтиАОН","27.09.2021 17:43:43","нет","1222","1222","1222","OBO","24.09.2021 14:05:06","1222"
"TT16912629","Закрыта","23.09.2021 13:39:28","Претензия","NPS","Передача данных - Низкая скорость","23.09.2022 13:39:28","нет","801","801","801","NPS","24.09.2021 3:00:25","801"
"TT16889168","Закрыта","20.09.2021 16:59:17","Администрирование","Администрирование B2B","Отправка договора с ЭП","24.09.2021 16:59:17","нет","5476","5476","5476","B2B Admin","24.09.2021 12:15:29","5476"
"TT16916136","Закрыта","23.09.2021 22:42:55","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 6:42:55","нет","644","644","644","OBO","24.09.2021 9:26:58","644"
"TT16917115","Закрыта","24.09.2021 7:35:03","Администрирование","Администрирование B2B","Создание нового лицевого счета","25.09.2021 7:35:03","нет","662","662","662","B2B Admin","24.09.2021 18:37:32","662"
"TT16843196","Закрыта","14.09.2021 13:00:59","Претензия","Почта","obo_koordinator","17.09.2021 13:00:59","да","14345","14345","14345","OBO","24.09.2021 12:06:36","14345"
"TT16913211","Закрыта","23.09.2021 14:42:52","Претензия","NPS","Передача данных - Нет соединения","23.09.2022 14:42:52","нет","738","738","738","NPS","24.09.2021 3:00:25","738"
"TT16921101","Закрыта","24.09.2021 14:38:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 14:38:46","нет","327","327","327","OBO","24.09.2021 20:05:23","327"
"TT16907716","Закрыта","22.09.2021 20:21:17","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 8:21:17","нет","593","593","593","OBO","24.09.2021 9:51:59","593"
"TT16913968","Закрыта","23.09.2021 16:00:50","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 16:00:50","нет","826","826","826","OBO","24.09.2021 5:46:11","826"
"TT16891446","Закрыта","21.09.2021 5:35:00","MVNO","Передача данных (MVNO)","Нет соединения","24.09.2021 5:35:00","нет","4467","97","31","OBO","23.09.2021 18:26:09","128"
"TT16891446","Закрыта","21.09.2021 5:35:00","MVNO","Передача данных (MVNO)","Нет соединения","24.09.2021 5:35:00","нет","4467","3522","3522","Tech MOS NEA","23.09.2021 17:55:00","3522"
"TT16891446","Закрыта","21.09.2021 5:35:00","MVNO","Передача данных (MVNO)","Нет соединения","24.09.2021 5:35:00","нет","4467","817","817","VTB L2","24.09.2021 8:03:26","817"
"TT16915806","Закрыта","23.09.2021 20:40:46","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 20:40:46","нет","381","381","381","Technology TT","24.09.2021 3:01:48","381"
"TT16915818","Закрыта","23.09.2021 20:44:53","Претензия","Технологическая заявка","Длительные проблемы с сетью","23.09.2022 20:44:53","нет","377","377","377","Technology TT","24.09.2021 3:01:48","377"
"TT16921122","Закрыта","24.09.2021 14:40:21","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 14:40:21","нет","335","335","335","OBO","24.09.2021 20:15:43","335"
"TT16914335","Закрыта","23.09.2021 16:40:43","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 4:40:43","нет","283","283","283","OBO","24.09.2021 3:14:53","283"
"TT16909610","Закрыта","23.09.2021 8:57:12","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","23.01.2022 0:57:12","нет","1084","1084","1084","Technology TT","24.09.2021 3:01:48","1084"
"TT16909995","Закрыта","23.09.2021 9:49:26","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","23.01.2022 1:49:26","нет","1032","1032","1032","Technology TT","24.09.2021 3:01:48","1032"
"TT16917838","Закрыта","24.09.2021 9:26:44","Претензия","Tele2-Биржа","Проблемы с удвоением пакетов","28.09.2021 9:26:44","нет","16","16","16","OBO","24.09.2021 9:42:46","16"
"TT16911629","Закрыта","23.09.2021 12:00:36","Администрирование","Администрирование B2B","Отправка разовых счетов ЭЦП","27.09.2021 12:00:36","нет","1274","1274","1274","B2B Admin","24.09.2021 9:14:30","1274"
"TT16911629","Закрыта","23.09.2021 12:00:36","Администрирование","Администрирование B2B","Отправка разовых счетов ЭЦП","27.09.2021 12:00:36","нет","1274","0","0","Corp ARH","24.09.2021 14:50:51","0"
"TT16914898","Закрыта","23.09.2021 17:51:44","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 9:51:44","нет","550","550","550","Technology TT","24.09.2021 3:01:48","550"
"TT16913108","Закрыта","23.09.2021 14:32:16","Претензия","Телефония","Биллинговый ответ системы","26.09.2021 14:32:16","нет","1393","1393","1393","OBO","24.09.2021 13:45:13","1393"
"TT16915438","Закрыта","23.09.2021 19:20:59","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 11:20:59","нет","460","460","460","Technology TT","24.09.2021 3:01:48","460"
"TT16904324","Закрыта","22.09.2021 13:25:31","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 13:25:31","нет","2883","247","21","OBO","24.09.2021 9:21:44","349"
"TT16904324","Закрыта","22.09.2021 13:25:31","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 13:25:31","нет","2883","2115","170","Tech MGD","24.09.2021 9:00:43","2285"
"TT16904324","Закрыта","22.09.2021 13:25:31","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 13:25:31","нет","2883","249","249","VTB L2","24.09.2021 13:30:10","249"
"TT16881427","Закрыта","19.09.2021 18:03:20","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.10.2021 18:03:20","нет","7049","7049","7049","BO MOS","24.09.2021 15:32:17","7049"
"TT16895048","Закрыта","21.09.2021 12:06:11","Претензия","Сеть","Сеть занята","24.09.2021 12:06:11","нет","4089","4049","4049","Tech CHE","24.09.2021 7:35:19","4049"
"TT16895048","Закрыта","21.09.2021 12:06:11","Претензия","Сеть","Сеть занята","24.09.2021 12:06:11","нет","4089","40","40","OBO","24.09.2021 8:41:52","40"
"TT16911131","Закрыта","23.09.2021 11:25:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 11:25:37","нет","1411","1411","1411","OBO","24.09.2021 10:56:02","1411"
"TT16895837","Закрыта","21.09.2021 13:08:36","MVNO","SMS (MVNO)","Не получить от Банков/Сервисов","22.09.2021 13:08:36","нет","4895","7","7","OBO","21.09.2021 13:16:21","7"
"TT16895837","Закрыта","21.09.2021 13:08:36","MVNO","SMS (MVNO)","Не получить от Банков/Сервисов","22.09.2021 13:08:36","нет","4895","4888","4888","RT L2","24.09.2021 22:44:23","4888"
"TT16913823","Закрыта","23.09.2021 15:44:29","Администрирование","Администрирование B2C","Регистрационная форма","25.09.2021 15:44:29","нет","1132","1132","1132","OBO","24.09.2021 10:36:35","1132"
"TT16910011","Закрыта","23.09.2021 9:51:16","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 9:51:16","нет","1030","1030","1030","Technology TT","24.09.2021 3:01:48","1030"
"TT16922120","Закрыта","24.09.2021 16:25:23","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 16:25:23","нет","442","442","442","OBO","24.09.2021 23:47:38","442"
"TT16912209","Закрыта","23.09.2021 12:59:46","Претензия","NPS","Передача данных - Низкая скорость","23.09.2022 12:59:46","нет","841","841","841","NPS","24.09.2021 3:00:25","841"
"TT16915857","Закрыта","23.09.2021 20:56:09","Администрирование","Администрирование B2C","Перенос компенсации на основной баланс","26.09.2021 20:56:09","нет","1089","1089","1089","OBO","24.09.2021 15:05:46","1089"
"TT16919696","Закрыта","24.09.2021 12:35:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:35:06","нет","464","464","464","OBO","24.09.2021 20:19:20","464"
"TT16915259","Закрыта","23.09.2021 18:49:56","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","23.10.2021 18:49:56","нет","492","492","492","Technology TT","24.09.2021 3:01:48","492"
"TT16914627","Закрыта","23.09.2021 17:15:21","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 5:15:21","нет","707","707","707","OBO","24.09.2021 6:57:56","707"
"TT16900425","Закрыта","22.09.2021 4:39:05","Претензия","Проблемы с платежами","Автоплатеж","25.09.2021 4:39:05","нет","685","685","685","OBO","24.09.2021 9:20:00","685"
"TT16889110","Закрыта","20.09.2021 16:54:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 16:54:27","нет","5891","5891","5891","BO MOS","24.09.2021 19:05:39","5891"
"TT16913547","Закрыта","23.09.2021 15:14:57","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 15:14:57","нет","1371","1371","1371","OBO","24.09.2021 14:05:12","1371"
"TT16914722","Закрыта","23.09.2021 17:29:14","Претензия","Технологическая заявка","Длительные проблемы с сетью","23.09.2022 17:29:14","нет","572","572","572","Technology TT","24.09.2021 3:01:48","572"
"TT16909573","Закрыта","23.09.2021 8:51:03","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.01.2022 0:51:03","нет","1090","1090","1090","Technology TT","24.09.2021 3:01:48","1090"
"TT16907243","Закрыта","22.09.2021 18:48:07","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 18:48:07","нет","2201","2201","2201","OBO","24.09.2021 7:29:27","2201"
"TT16911786","Закрыта","23.09.2021 12:15:00","Претензия","Технологическая заявка","Низкая скорость передачи данных","23.01.2022 4:15:00","нет","886","886","886","Technology TT","24.09.2021 3:01:48","886"
"TT16918976","Закрыта","24.09.2021 11:24:54","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 11:24:54","нет","412","412","412","OBO","24.09.2021 18:16:50","412"
"TT16909416","Закрыта","23.09.2021 8:27:02","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","23.01.2022 0:27:02","нет","1114","1114","1114","Technology TT","24.09.2021 3:01:48","1114"
"TT16915484","Закрыта","23.09.2021 19:28:39","Претензия","NPS","Телефония - Сеть недоступна","23.09.2022 19:28:39","нет","452","452","452","NPS","24.09.2021 3:00:25","452"
"TT16918993","Закрыта","24.09.2021 11:26:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 11:26:13","нет","15","15","15","OBO","24.09.2021 11:41:03","15"
"TT16912744","Закрыта","23.09.2021 13:50:57","Претензия","NPS","Передача данных - Низкая скорость","23.09.2022 13:50:57","нет","790","790","790","NPS","24.09.2021 3:00:25","790"
"TT16909273","Закрыта","23.09.2021 8:02:20","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 8:02:20","нет","1139","1139","1139","Technology TT","24.09.2021 3:01:48","1139"
"TT16904786","Закрыта","22.09.2021 14:15:47","Администрирование","Администрирование B2B","Бизнес окружение подключение","24.09.2021 14:15:47","нет","2685","2685","2685","B2B Admin","24.09.2021 11:00:17","2685"
"TT16903818","Закрыта","22.09.2021 12:34:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","02.10.2021 12:34:41","нет","2560","2560","2560","OBO","24.09.2021 7:14:44","2560"
"TT16920013","Закрыта","24.09.2021 12:53:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:53:40","нет","513","513","513","OBO","24.09.2021 21:26:34","513"
"TT16921407","Закрыта","24.09.2021 15:09:57","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 23:09:57","нет","12","12","12","OBO","24.09.2021 15:21:58","12"
"TT16923142","Закрыта","24.09.2021 18:44:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 18:44:48","нет","185","185","185","OBO","24.09.2021 21:49:01","185"
"TT16916661","Закрыта","24.09.2021 5:02:50","Администрирование","Администрирование B2B","Нестандартный запрос","27.09.2021 5:02:50","нет","573","573","573","Corp CHE","24.09.2021 14:35:20","573"
"TT16919137","Закрыта","24.09.2021 11:41:30","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 11:41:30","нет","94","94","94","BO MOS","24.09.2021 13:15:27","94"
"TT16908160","Закрыта","22.09.2021 22:49:13","Претензия","Контент","Абонент ничего не заказывал","25.09.2021 10:49:13","нет","737","737","737","OBO","24.09.2021 9:12:10","737"
"TT16913561","Закрыта","23.09.2021 15:16:33","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 3:16:33","нет","6","6","6","OBO","24.09.2021 4:29:37","6"
"TT16905446","Закрыта","22.09.2021 15:17:54","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","07.10.2021 15:17:54","нет","2672","2672","2672","OBO","24.09.2021 11:49:28","2672"
"TT16915836","Закрыта","23.09.2021 20:49:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 20:49:40","нет","762","762","762","OBO","24.09.2021 9:31:50","762"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","3545","3545","Tech MOS SWS","24.09.2021 18:04:30","3545"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","150","150","OBO","24.09.2021 20:34:39","150"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","502","502","Tech MOS","22.09.2021 6:59:04","502"
"TT16873770","Закрыта","18.09.2021 12:46:13","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","03.10.2021 12:46:13","нет","8507","8507","8507","OBO","24.09.2021 10:33:19","8507"
"TT16911724","Закрыта","23.09.2021 12:08:58","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","24.09.2021 12:08:58","нет","1308","1308","1308","B2B Admin","24.09.2021 9:56:18","1308"
"TT16768254","Закрыта","05.09.2021 13:23:14","Администрирование","Администрирование B2C","Непричастность к Договору","05.10.2021 13:23:14","нет","11303","1310","1310","BO SPB","08.09.2021 9:45:50","1310"
"TT16768254","Закрыта","05.09.2021 13:23:14","Администрирование","Администрирование B2C","Непричастность к Договору","05.10.2021 13:23:14","нет","11303","7201","2792","OBO","24.09.2021 3:37:14","9993"
"TT16915076","Закрыта","23.09.2021 18:16:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","28.09.2021 18:16:13","нет","1307","1307","1307","OBO","24.09.2021 16:40:08","1307"
"TT16907154","Закрыта","22.09.2021 18:33:36","Администрирование","Администрирование B2C","Корректировка регистрационных данных","24.09.2021 18:33:36","нет","2210","2210","2210","OBO","24.09.2021 7:23:38","2210"
"TT16908576","Закрыта","23.09.2021 4:08:57","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","22.01.2022 20:08:57","нет","1373","1373","1373","Technology TT","24.09.2021 3:01:48","1373"
"TT16909866","Закрыта","23.09.2021 9:34:43","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","26.09.2021 9:34:43","нет","360","360","360","OBO","24.09.2021 12:27:35","360"
"TT16920133","Закрыта","24.09.2021 13:03:33","Претензия","SMS","Не отправить SMS на другого оператора","25.09.2021 13:03:33","нет","491","491","491","OBO","24.09.2021 21:14:19","491"
"TT16913502","Закрыта","23.09.2021 15:10:08","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 15:10:08","нет","1346","1346","1346","OBO","24.09.2021 13:36:34","1346"
"TT16911782","Закрыта","23.09.2021 12:14:37","Претензия","CCB","Жалоба на сотрудника телемаркетинга","24.09.2021 12:14:37","нет","887","887","887","Technology TT","24.09.2021 3:01:48","887"
"TT16812484","Закрыта","10.09.2021 10:55:51","Администрирование","Администрирование B2C","Регистрационная форма","12.09.2021 10:55:51","нет","20212","20212","20212","OBO","24.09.2021 11:47:50","20212"
"TT16906289","Закрыта","22.09.2021 16:44:17","Претензия","Сеть","Сеть занята","25.09.2021 16:44:17","нет","2203","1339","1339","OBO","24.09.2021 5:27:57","1339"
"TT16906289","Закрыта","22.09.2021 16:44:17","Претензия","Сеть","Сеть занята","25.09.2021 16:44:17","нет","2203","864","864","Tech KYA-ETK","23.09.2021 7:08:15","864"
"TT16910815","Закрыта","23.09.2021 10:55:58","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","23.01.2022 2:55:58","нет","966","966","966","Technology TT","24.09.2021 3:01:48","966"
"TT16900494","Закрыта","22.09.2021 5:17:25","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 5:17:25","нет","3012","534","10","OBO","23.09.2021 17:21:59","544"
"TT16900494","Закрыта","22.09.2021 5:17:25","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 5:17:25","нет","3012","1618","1618","Tech MOS SEA","23.09.2021 17:11:42","1618"
"TT16900494","Закрыта","22.09.2021 5:17:25","MVNO","Передача данных (MVNO)","Нет соединения","25.09.2021 5:17:25","нет","3012","850","850","VTB L2","24.09.2021 7:31:28","850"
"TT16916654","Закрыта","24.09.2021 4:59:45","Администрирование","Администрирование B2B","Бизнес окружение","24.09.2021 16:59:45","нет","575","575","575","OBO","24.09.2021 14:34:57","575"
"TT16873769","Закрыта","18.09.2021 12:45:59","Администрирование","Администрирование B2C","Возврат денежных средств","03.10.2021 12:45:59","нет","8560","8560","8560","BO MOS","24.09.2021 11:26:29","8560"
"TT16909054","Закрыта","23.09.2021 7:14:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","25.09.2021 7:14:48","нет","1518","1518","1518","OBO","24.09.2021 8:32:28","1518"
"TT16875502","Закрыта","18.09.2021 16:52:39","Претензия","RBT-Гудок","Прочее","03.10.2021 16:52:39","нет","8351","1038","138","OBO","24.09.2021 12:03:35","1176"
"TT16875502","Закрыта","18.09.2021 16:52:39","Претензия","RBT-Гудок","Прочее","03.10.2021 16:52:39","нет","8351","7175","7175","Tech KYA-ETK","24.09.2021 9:45:11","7175"
"TT16889865","Закрыта","20.09.2021 18:30:48","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Не зарегистрироваться в гостевой сети","23.09.2021 18:30:48","нет","6019","5924","5924","RT L2","24.09.2021 22:51:49","5924"
"TT16889865","Закрыта","20.09.2021 18:30:48","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Не зарегистрироваться в гостевой сети","23.09.2021 18:30:48","нет","6019","95","95","OBO","20.09.2021 20:07:51","95"
"TT16913017","Закрыта","23.09.2021 14:23:44","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","23.01.2022 6:23:44","нет","758","758","758","Technology TT","24.09.2021 3:01:48","758"
"TT16916038","Закрыта","23.09.2021 22:01:01","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","23.10.2021 22:01:01","нет","300","300","300","Technology TT","24.09.2021 3:01:48","300"
"TT16875842","Закрыта","18.09.2021 17:53:52","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","26.09.2021 17:53:52","нет","2544","2544","2544","OBO","24.09.2021 10:40:45","2544"
"TT16917844","Закрыта","24.09.2021 9:27:08","Претензия","SMS","Не отправить SMS на другого оператора","25.09.2021 9:27:08","нет","464","464","464","OBO","24.09.2021 17:11:24","464"
"TT16797548","Закрыта","08.09.2021 17:43:31","Администрирование","Администрирование B2B","Подключение услуги РТК ВATC","25.09.2021 17:43:31","нет","18485","31","31","Corp MOS","15.09.2021 14:30:01","31"
"TT16797548","Закрыта","08.09.2021 17:43:31","Администрирование","Администрирование B2B","Подключение услуги РТК ВATC","25.09.2021 17:43:31","нет","18485","7194","1652","CKBO_RTK","24.09.2021 15:35:25","15931"
"TT16797548","Закрыта","08.09.2021 17:43:31","Администрирование","Администрирование B2B","Подключение услуги РТК ВATC","25.09.2021 17:43:31","нет","18485","2523","2523","CKBO B2B","10.09.2021 11:46:27","2523"
"TT16797548","Закрыта","08.09.2021 17:43:31","Администрирование","Администрирование B2B","Подключение услуги РТК ВATC","25.09.2021 17:43:31","нет","18485","0","0","Telesales","23.09.2021 12:03:34","0"
"TT16914234","Закрыта","23.09.2021 16:31:16","Претензия","Технологическая заявка","Претензии к дилеру - Сотрудника ЦО нет на рабочем месте","30.09.2021 16:31:16","нет","630","630","630","Technology TT","24.09.2021 3:01:48","630"
