#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16894254","Закрыта","21.09.2021 11:01:48","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 23:01:48","нет","74","74","74","OBO","21.09.2021 13:12:43","74"
"TT16888859","Закрыта","20.09.2021 16:30:21","Администрирование","Администрирование B2C","Заявка на замену сим 4G","23.09.2021 16:30:21","нет","1200","1200","1200","OBO","21.09.2021 12:30:04","1200"
"TT16894528","Закрыта","21.09.2021 11:24:39","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 19:24:39","нет","34","34","34","OBO","21.09.2021 11:58:32","34"
"TT16882577","Закрыта","20.09.2021 0:34:18","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 0:34:18","нет","1587","1587","1587","Technology TT","21.09.2021 3:01:30","1587"
"TT16885235","Закрыта","20.09.2021 11:13:01","Администрирование","Администрирование B2C","Заявка на замену сим 4G","23.09.2021 11:13:01","нет","1185","1185","1185","OBO","21.09.2021 6:58:08","1185"
"TT16880130","Закрыта","19.09.2021 14:27:55","Администрирование","Администрирование B2C","Перечисление на номер телефона","04.10.2021 14:27:55","нет","3288","3288","3288","OBO","21.09.2021 21:15:15","3288"
"TT16892379","Закрыта","21.09.2021 7:58:41","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","20.01.2022 23:58:41","нет","904","904","904","Technology TT","21.09.2021 23:02:37","904"
"TT16873377","Закрыта","18.09.2021 11:53:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","28.09.2021 11:53:15","нет","4232","4232","4232","BO MOS","21.09.2021 10:25:58","4232"
"TT16897764","Закрыта","21.09.2021 16:28:23","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 4:28:23","нет","43","43","43","OBO","21.09.2021 17:11:14","43"
"TT16880271","Закрыта","19.09.2021 14:46:54","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 2:46:54","нет","892","892","892","OBO","21.09.2021 5:33:54","892"
"TT16732632","Закрыта","01.09.2021 7:53:10","Претензия","Личный кабинет","Проблема в работе ЛК","05.09.2021 7:53:10","нет","29052","8947","227","WEB Support","08.09.2021 19:36:43","9174"
"TT16732632","Закрыта","01.09.2021 7:53:10","Претензия","Личный кабинет","Проблема в работе ЛК","05.09.2021 7:53:10","нет","29052","17516","17516","CBM_Execution","21.09.2021 11:25:16","17516"
"TT16732632","Закрыта","01.09.2021 7:53:10","Претензия","Личный кабинет","Проблема в работе ЛК","05.09.2021 7:53:10","нет","29052","1393","40","OBO","21.09.2021 12:05:43","2362"
"TT16893315","Закрыта","21.09.2021 9:30:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 9:30:52","нет","200","200","200","OBO","21.09.2021 15:17:13","200"
"TT16876519","Закрыта","18.09.2021 20:51:59","Претензия","CCB","Обратная связь на работу оператора КЦ","23.09.2021 20:51:59","нет","3741","3741","3741","Мониторинг","21.09.2021 11:13:55","3741"
"TT16876419","Закрыта","18.09.2021 20:21:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","20.09.2021 20:21:37","нет","3083","2309","774","BO MOS","21.09.2021 8:15:09","3083"
"TT16876419","Закрыта","18.09.2021 20:21:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","20.09.2021 20:21:37","нет","3083","0","0","FO MOS","20.09.2021 11:55:30","0"
"TT16890763","Закрыта","20.09.2021 21:59:31","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 13:59:31","нет","302","302","302","Technology TT","21.09.2021 3:01:30","302"
"TT16873862","Закрыта","18.09.2021 12:58:25","Претензия","Сеть","Поиск сети","21.09.2021 12:58:25","нет","4212","157","157","OBO","21.09.2021 11:10:33","157"
"TT16873862","Закрыта","18.09.2021 12:58:25","Претензия","Сеть","Поиск сети","21.09.2021 12:58:25","нет","4212","4055","4055","Tech OMS","21.09.2021 8:33:38","4055"
"TT16888423","Закрыта","20.09.2021 15:42:37","Претензия","Технологическая заявка","Слабое покрытие в помещении","20.01.2022 7:42:37","нет","679","679","679","Technology TT","21.09.2021 3:01:30","679"
"TT16873896","Закрыта","18.09.2021 13:01:32","Претензия","CCB","Обратная связь на работу оператора КЦ","23.09.2021 13:01:32","нет","4550","4550","4550","Мониторинг","21.09.2021 16:51:45","4550"
"TT16883336","Закрыта","20.09.2021 7:38:59","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 7:38:59","нет","470","470","470","OBO","21.09.2021 14:07:24","470"
"TT16887157","Закрыта","20.09.2021 13:29:22","Претензия","Телефония","Не поступают входящие вызовы","23.09.2021 13:29:22","нет","1354","1340","1340","OBO","21.09.2021 12:03:04","1340"
"TT16887157","Закрыта","20.09.2021 13:29:22","Претензия","Телефония","Не поступают входящие вызовы","23.09.2021 13:29:22","нет","1354","14","14","Tech HAN","20.09.2021 13:43:17","14"
"TT16893168","Закрыта","21.09.2021 9:15:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 9:15:32","нет","126","126","126","OBO","21.09.2021 11:21:46","126"
"TT16878992","Закрыта","19.09.2021 11:54:49","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","29.09.2021 11:54:49","нет","2740","2740","2740","OBO","21.09.2021 9:34:40","2740"
"TT16891531","Закрыта","21.09.2021 6:09:40","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 14:09:40","нет","12","12","12","OBO","21.09.2021 6:21:35","12"
"TT16888755","Закрыта","20.09.2021 16:20:08","Претензия","CCB","Обратная связь на работу оператора КЦ","25.09.2021 16:20:08","нет","1329","1329","1329","Мониторинг","21.09.2021 14:29:04","1329"
"TT16888720","Закрыта","20.09.2021 16:15:37","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 4:15:37","нет","854","854","854","OBO","21.09.2021 6:29:53","854"
"TT16890613","Закрыта","20.09.2021 21:10:06","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 21:10:06","нет","351","351","351","Technology TT","21.09.2021 3:01:30","351"
"TT16883489","Закрыта","20.09.2021 8:13:56","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","24.09.2021 8:13:56","нет","1362","1362","1362","Corp IRK","21.09.2021 6:55:13","1362"
"TT16889542","Закрыта","20.09.2021 17:44:06","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 9:44:06","нет","557","557","557","Technology TT","21.09.2021 3:01:30","557"
"TT16870644","Закрыта","17.09.2021 21:25:44","Претензия","Мобильные переводы и оплата","Деньги списались, но не поступили получателю","22.09.2021 21:25:44","нет","1252","1252","1252","OBO","21.09.2021 9:59:46","1252"
"TT16896066","Закрыта","21.09.2021 13:31:18","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 21:31:18","нет","5","5","5","OBO","21.09.2021 13:36:38","5"
"TT16888692","Закрыта","20.09.2021 16:13:21","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 4:13:21","нет","326","326","326","OBO","21.09.2021 11:09:34","326"
"TT16891025","Закрыта","21.09.2021 0:18:43","Администрирование","Администрирование B2B","Бизнес окружение","21.09.2021 12:18:43","нет","200","200","200","OBO","21.09.2021 3:38:00","200"
"TT16886430","Закрыта","20.09.2021 12:21:17","Администрирование","Администрирование B2B","Внесение данных ПМ/МП","23.09.2021 12:21:17","нет","1758","1758","1758","B2B Admin","21.09.2021 17:39:54","1758"
"TT16890818","Закрыта","20.09.2021 22:18:47","Претензия","Технологическая заявка","Слабое покрытие в помещении","20.01.2022 14:18:47","нет","283","283","283","Technology TT","21.09.2021 3:01:30","283"
"TT16833989","Закрыта","13.09.2021 12:52:29","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.09.2021 12:52:29","нет","11499","11499","11499","OBO","21.09.2021 12:31:37","11499"
"TT16885448","Закрыта","20.09.2021 11:29:59","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 3:29:59","нет","931","931","931","Technology TT","21.09.2021 3:01:30","931"
"TT16889993","Закрыта","20.09.2021 18:50:31","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 10:50:31","нет","491","491","491","Technology TT","21.09.2021 3:01:30","491"
"TT16894258","Закрыта","21.09.2021 11:02:00","Администрирование","Администрирование B2B","Жалоба на подключение клиента","24.09.2021 11:02:00","нет","295","295","295","Corp KRA","21.09.2021 15:57:22","295"
"TT16894782","Закрыта","21.09.2021 11:48:21","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","01.10.2021 11:48:21","нет","330","330","330","BO MOS","21.09.2021 17:18:33","330"
"TT16895806","Закрыта","21.09.2021 13:04:57","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 13:04:57","нет","142","142","142","OBO","21.09.2021 15:26:04","142"
"TT16887351","Закрыта","20.09.2021 13:48:43","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 5:48:43","нет","793","793","793","Technology TT","21.09.2021 3:01:30","793"
"TT16887305","Закрыта","20.09.2021 13:44:00","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 13:44:00","нет","1910","1910","1910","OBO","21.09.2021 21:34:05","1910"
"TT16858656","Закрыта","16.09.2021 12:14:19","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","19.09.2021 12:14:19","нет","7505","1174","1174","Contact_Center","17.09.2021 7:48:16","1174"
"TT16858656","Закрыта","16.09.2021 12:14:19","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","19.09.2021 12:14:19","нет","7505","6331","6331","Горбачев Иван","21.09.2021 17:19:36","6331"
"TT16895700","Закрыта","21.09.2021 12:57:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 12:57:40","нет","28","28","28","OBO","21.09.2021 13:25:07","28"
"TT16889343","Закрыта","20.09.2021 17:19:39","Претензия","NPS","Передача данных - Нет соединения","20.09.2022 17:19:39","нет","581","581","581","NPS","21.09.2021 3:00:32","581"
"TT16832240","Закрыта","13.09.2021 10:38:24","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.09.2021 10:38:24","нет","11711","11711","11711","BO MOS","21.09.2021 13:49:00","11711"
"TT16889789","Закрыта","20.09.2021 18:18:07","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","20.01.2022 10:18:07","нет","523","523","523","Technology TT","21.09.2021 3:01:30","523"
"TT16884162","Закрыта","20.09.2021 9:36:02","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 1:36:02","нет","1045","1045","1045","Technology TT","21.09.2021 3:01:30","1045"
"TT16897032","Закрыта","21.09.2021 15:12:06","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 15:12:06","нет","77","77","77","OBO","21.09.2021 16:29:15","77"
"TT16862154","Закрыта","16.09.2021 18:11:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 18:11:50","нет","5615","130","130","FO MOS","21.09.2021 12:32:57","130"
"TT16862154","Закрыта","16.09.2021 18:11:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 18:11:50","нет","5615","5442","43","BO MOS","21.09.2021 13:15:57","5485"
"TT16893536","Закрыта","21.09.2021 9:59:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 9:59:27","нет","15","15","15","OBO","21.09.2021 10:14:47","15"
"TT16881215","Закрыта","19.09.2021 17:17:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 17:17:18","нет","2794","2794","2794","OBO","21.09.2021 15:51:03","2794"
"TT16890198","Закрыта","20.09.2021 19:25:48","Претензия","CCB","Жалоба на сотрудника телемаркетинга","21.09.2021 19:25:47","нет","456","456","456","Technology TT","21.09.2021 3:01:30","456"
"TT16878474","Закрыта","19.09.2021 10:38:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 10:38:51","нет","2796","2796","2796","OBO","21.09.2021 9:14:15","2796"
"TT16895915","Закрыта","21.09.2021 13:16:22","Администрирование","Администрирование B2B","Заявка потенциального клиента","22.09.2021 13:16:22","нет","15","15","15","DS MRD","21.09.2021 13:31:14","15"
"TT16887364","Закрыта","20.09.2021 13:50:06","Администрирование","Документация В2С","Копии документов для Tele2","23.09.2021 13:50:06","нет","1455","1455","1455","OBO","21.09.2021 14:05:36","1455"
"TT16882474","Закрыта","19.09.2021 23:23:57","Претензия","CCB","Обратная связь на работу оператора КЦ","24.09.2021 23:23:57","нет","2278","2278","2278","Мониторинг","21.09.2021 13:21:06","2278"
"TT16896043","Закрыта","21.09.2021 13:28:47","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 1:28:47","нет","88","88","88","OBO","21.09.2021 14:56:58","88"
"TT16890982","Закрыта","20.09.2021 23:50:24","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 15:50:24","нет","191","191","191","Technology TT","21.09.2021 3:01:30","191"
"TT16873183","Закрыта","18.09.2021 11:26:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","28.09.2021 11:26:22","нет","4081","4081","4081","OBO","21.09.2021 7:27:47","4081"
"TT16880770","Закрыта","19.09.2021 16:04:14","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 16:04:14","нет","2748","2748","2748","OBO","21.09.2021 13:52:23","2748"
"TT16893191","Закрыта","21.09.2021 9:18:15","Претензия","Wink","Проблемы с услугой Wink","25.09.2021 9:18:15","нет","491","4","4","OBO","21.09.2021 17:29:27","4"
"TT16893191","Закрыта","21.09.2021 9:18:15","Претензия","Wink","Проблемы с услугой Wink","25.09.2021 9:18:15","нет","491","487","487","ESB Support","21.09.2021 17:25:42","487"
"TT16878307","Закрыта","19.09.2021 10:13:01","Претензия","CCB","Обратная связь на работу оператора КЦ","24.09.2021 10:13:01","нет","2956","2956","2956","Мониторинг","21.09.2021 11:29:13","2956"
"TT16827384","Закрыта","12.09.2021 13:23:46","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","27.09.2021 13:23:46","нет","12765","12765","12765","OBO","21.09.2021 10:08:59","12765"
"TT16870745","Закрыта","17.09.2021 21:56:55","Претензия","CCB","Обратная связь на работу оператора КЦ","22.09.2021 21:56:55","нет","5316","5316","5316","Мониторинг","21.09.2021 14:32:12","5316"
"TT16889052","Закрыта","20.09.2021 16:49:29","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","21.09.2021 16:49:29","нет","1162","1162","1162","B2B Admin","21.09.2021 12:11:26","1162"
"TT16890083","Закрыта","20.09.2021 19:07:26","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","20.01.2022 11:07:26","нет","474","474","474","Technology TT","21.09.2021 3:01:30","474"
"TT16890549","Закрыта","20.09.2021 20:53:01","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 8:53:01","нет","712","712","712","OBO","21.09.2021 21:30:14","712"
"TT16745540","Закрыта","02.09.2021 13:52:04","Администрирование","Администрирование B2B","Создание нового лицевого счета","03.09.2021 13:52:04","нет","27092","27092","27092","B2B Admin","21.09.2021 9:24:05","27092"
"TT16897731","Закрыта","21.09.2021 16:24:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 16:24:47","нет","78","78","78","OBO","21.09.2021 17:42:16","78"
"TT16887189","Закрыта","20.09.2021 13:32:36","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 13:32:36","нет","1673","1673","1673","BO MOS","21.09.2021 17:25:56","1673"
"TT16895959","Закрыта","21.09.2021 13:20:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 13:20:52","нет","105","105","105","OBO","21.09.2021 16:15:49","105"
"TT16883583","Закрыта","20.09.2021 8:25:26","Претензия","NPS","Передача данных - Низкая скорость","20.09.2022 8:25:26","нет","1115","1115","1115","NPS","21.09.2021 3:00:32","1115"
"TT16889903","Закрыта","20.09.2021 18:37:08","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","20.01.2022 10:37:08","нет","504","504","504","Technology TT","21.09.2021 3:01:30","504"
"TT16896937","Закрыта","21.09.2021 15:03:06","Администрирование","Администрирование B2C","Корректировка РФА","23.09.2021 15:03:06","нет","45","45","45","OBO","21.09.2021 15:48:09","45"
"TT16896749","Закрыта","21.09.2021 14:43:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","01.10.2021 14:43:56","нет","183","183","183","BO MOS","21.09.2021 17:46:58","183"
"TT16889778","Закрыта","20.09.2021 18:17:01","Претензия","Проблема с SPR","Отсутствуют услуги в профиле","24.09.2021 18:17:01","нет","1465","1272","1272","Central Product B2B","21.09.2021 15:39:25","1272"
"TT16889778","Закрыта","20.09.2021 18:17:01","Претензия","Проблема с SPR","Отсутствуют услуги в профиле","24.09.2021 18:17:01","нет","1465","183","10","OBO","21.09.2021 18:42:14","193"
"TT16876635","Закрыта","18.09.2021 21:31:24","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","28.09.2021 21:31:24","нет","3715","3715","3715","BO MOS","21.09.2021 11:26:20","3715"
"TT16887581","Закрыта","20.09.2021 14:14:17","Администрирование","Документация В2С","Копии документов для Tele2","23.09.2021 14:14:17","нет","1338","1338","1338","OBO","21.09.2021 12:32:08","1338"
"TT16862077","Закрыта","16.09.2021 18:01:42","Претензия","CCB","Обратная связь на работу оператора КЦ","21.09.2021 18:01:42","нет","6894","6894","6894","Мониторинг","21.09.2021 12:56:07","6894"
"TT16889164","Закрыта","20.09.2021 16:59:01","Претензия","Технологическая заявка","Низкая скорость передачи данных","20.01.2022 8:59:00","нет","602","602","602","Technology TT","21.09.2021 3:01:30","602"
"TT16883473","Закрыта","20.09.2021 8:11:52","Претензия","Технологическая заявка","Длительные проблемы с сетью","20.09.2022 8:11:52","нет","1130","1130","1130","Technology TT","21.09.2021 3:01:30","1130"
"TT16821319","Закрыта","11.09.2021 13:00:57","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","26.09.2021 13:00:57","нет","14151","14151","14151","OBO","21.09.2021 8:52:09","14151"
"TT16879672","Закрыта","19.09.2021 13:25:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","29.09.2021 13:25:46","нет","2795","2795","2795","OBO","21.09.2021 12:00:39","2795"
"TT16862393","Закрыта","16.09.2021 18:46:10","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 18:46:10","нет","5653","27","27","FO MOS","21.09.2021 15:38:26","27"
"TT16862393","Закрыта","16.09.2021 18:46:10","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 18:46:10","нет","5653","5585","41","BO MOS","21.09.2021 16:19:31","5626"
"TT16896094","Закрыта","21.09.2021 13:34:20","Администрирование","Администрирование B2B","Заявка от потенциального клиента MNP","24.09.2021 13:34:20","нет","26","26","26","DS MOS","21.09.2021 14:00:30","26"
"TT16883665","Закрыта","20.09.2021 8:34:41","Претензия","CCB","Жалоба на сотрудника телемаркетинга","21.09.2021 8:34:41","нет","1107","1107","1107","Technology TT","21.09.2021 3:01:30","1107"
"TT16882052","Закрыта","19.09.2021 20:34:00","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 20:34:00","нет","2723","2723","2723","OBO","21.09.2021 17:57:05","2723"
"TT16893845","Закрыта","21.09.2021 10:31:07","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 10:31:07","нет","123","123","123","OBO","21.09.2021 12:34:03","123"
"TT16834501","Закрыта","13.09.2021 13:45:52","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.09.2021 13:45:52","нет","11458","11458","11458","OBO","21.09.2021 12:43:11","11458"
"TT16884322","Закрыта","20.09.2021 9:52:31","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.09.2021 9:52:31","нет","1834","1834","1834","BO MOS","21.09.2021 16:26:00","1834"
