#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16897032","Закрыта","21.09.2021 15:12:06","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 15:12:06","нет","77","77","77","OBO","21.09.2021 16:29:15","77"
"TT16899085","Ожидание информации","21.09.2021 19:16:22","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.10.2021 19:16:22","нет","3729","3729","3729","OBO","24.09.2021 9:25:52","3729"
"TT16898576","Закрыта","21.09.2021 17:58:21","Претензия","CCB","Для Digital: помощь с заказом","22.09.2021 17:58:21","нет","1220","1220","1220","E-Shop","22.09.2021 14:18:36","1220"
"TT16893536","Закрыта","21.09.2021 9:59:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 9:59:27","нет","15","15","15","OBO","21.09.2021 10:14:47","15"
"TT16898922","Закрыта","21.09.2021 18:48:38","Претензия","Технологическая заявка","Низкая скорость передачи данных","21.01.2022 10:48:38","нет","493","493","493","Technology TT","22.09.2021 3:01:52","493"
"TT16898707","Закрыта","21.09.2021 18:17:08","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 6:17:08","нет","864","864","864","OBO","23.09.2021 5:49:25","864"
"TT16897966","Закрыта","21.09.2021 16:48:45","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 8:48:45","нет","613","613","613","Technology TT","22.09.2021 3:01:52","613"
"TT16895915","Закрыта","21.09.2021 13:16:22","Администрирование","Администрирование B2B","Заявка потенциального клиента","22.09.2021 13:16:22","нет","15","15","15","DS MRD","21.09.2021 13:31:14","15"
"TT16896043","Закрыта","21.09.2021 13:28:47","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 1:28:47","нет","88","88","88","OBO","21.09.2021 14:56:58","88"
"TT16899120","Закрыта","21.09.2021 19:20:57","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","28.09.2021 19:20:57","нет","461","461","461","Technology TT","22.09.2021 3:01:52","461"
"TT16897478","Закрыта","21.09.2021 15:58:57","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","21.01.2022 7:58:57","нет","663","663","663","Technology TT","22.09.2021 3:01:52","663"
"TT16899652","Закрыта","21.09.2021 21:23:19","Претензия","Передача данных","Нет соединения 4G","24.09.2021 21:23:19","нет","971","971","971","OBO","22.09.2021 13:34:07","971"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","150","150","OBO","24.09.2021 20:34:39","150"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","502","502","Tech MOS","22.09.2021 6:59:04","502"
"TT16899853","Закрыта","21.09.2021 22:37:29","Претензия","Телефония","Шумы, помехи","24.09.2021 22:37:29","нет","4197","3545","3545","Tech MOS SWS","24.09.2021 18:04:30","3545"
"TT16893191","Закрыта","21.09.2021 9:18:15","Претензия","Wink","Проблемы с услугой Wink","25.09.2021 9:18:15","нет","491","4","4","OBO","21.09.2021 17:29:27","4"
"TT16893191","Закрыта","21.09.2021 9:18:15","Претензия","Wink","Проблемы с услугой Wink","25.09.2021 9:18:15","нет","491","487","487","ESB Support","21.09.2021 17:25:42","487"
"TT16897942","Закрыта","21.09.2021 16:46:23","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 16:46:23","нет","697","697","697","OBO","22.09.2021 4:23:57","697"
"TT16897238","Закрыта","21.09.2021 15:34:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","23.09.2021 15:34:37","нет","1384","1384","1384","OBO","22.09.2021 14:38:59","1384"
"TT16892763","Закрыта","21.09.2021 8:35:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","21.01.2022 0:35:03","нет","1106","1106","1106","Technology TT","22.09.2021 3:01:52","1106"
"TT16897239","Закрыта","21.09.2021 15:34:39","Претензия","CCB","Для Digital: помощь с заказом","22.09.2021 15:34:39","нет","1171","1171","1171","E-Shop","22.09.2021 11:05:21","1171"
"TT16896378","Закрыта","21.09.2021 14:03:41","Претензия","Контент","Абонент ничего не заказывал","24.09.2021 2:03:41","нет","145","145","145","OBO","23.09.2021 3:04:33","145"
"TT16899866","Закрыта","21.09.2021 22:44:33","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","21.10.2021 22:44:33","нет","257","257","257","Technology TT","22.09.2021 3:01:52","257"
"TT16897731","Закрыта","21.09.2021 16:24:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 16:24:47","нет","78","78","78","OBO","21.09.2021 17:42:16","78"
"TT16893963","Закрыта","21.09.2021 10:41:47","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 10:41:47","нет","2882","2882","2882","Мониторинг","23.09.2021 10:43:26","2882"
"TT16895959","Закрыта","21.09.2021 13:20:52","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 13:20:52","нет","105","105","105","OBO","21.09.2021 16:15:49","105"
"TT16891323","Назначена на группу","21.09.2021 4:32:47","Претензия","","","","нет","","","","","",""
"TT16896937","Закрыта","21.09.2021 15:03:06","Администрирование","Администрирование B2C","Корректировка РФА","23.09.2021 15:03:06","нет","45","45","45","OBO","21.09.2021 15:48:09","45"
"TT16896749","Закрыта","21.09.2021 14:43:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","01.10.2021 14:43:56","нет","183","183","183","BO MOS","21.09.2021 17:46:58","183"
"TT16898030","Закрыта","21.09.2021 16:54:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","26.09.2021 16:54:40","нет","3827","3827","3827","OBO","24.09.2021 8:41:56","3827"
"TT16899318","Закрыта","21.09.2021 19:52:19","Претензия","CCB","Обратная связь на работу оператора КЦ","26.09.2021 19:52:19","нет","2388","2388","2388","Мониторинг","23.09.2021 11:40:08","2388"
"TT16891449","Отложенное решение","21.09.2021 5:36:21","Администрирование","Администрирование B2B","Точка продаж","29.09.2021 5:36:21","нет","4128","4128","4128","B2B Admin","24.09.2021 2:24:55","4128"
"TT16896682","Закрыта","21.09.2021 14:37:32","Администрирование","Администрирование B2B","Подключение услуги РТК TV для бизнеса","08.10.2021 14:37:32","нет","4501","4501","4501","CKBO B2B","24.09.2021 17:38:21","4501"
"TT16894065","Закрыта","21.09.2021 10:48:44","Администрирование","Администрирование B2C","Перечисление на номер телефона","06.10.2021 10:48:44","нет","2981","2981","2981","OBO","23.09.2021 12:29:09","2981"
"TT16896094","Закрыта","21.09.2021 13:34:20","Администрирование","Администрирование B2B","Заявка от потенциального клиента MNP","24.09.2021 13:34:20","нет","26","26","26","DS MOS","21.09.2021 14:00:30","26"
"TT16899450","Закрыта","21.09.2021 20:27:16","Претензия","CCB","Жалоба на сотрудника телемаркетинга","22.09.2021 20:27:16","нет","394","394","394","Technology TT","22.09.2021 3:01:52","394"
