"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16376873","Закрыта","20.07.2021 14:38:25","Претензия","Письменная претензия","Ответ на письменную претензию","19.08.2021 14:38:25","нет","12712","Tech CHE","8966","1"
"TT16376933","Закрыта","20.07.2021 14:42:53","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.07.2021 14:42:53","нет","11357","BO RYZ","1529","1"
"TT16376933","Закрыта","20.07.2021 14:42:53","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.07.2021 14:42:53","нет","11357","OBO","9828","2"
"TT16377120","Закрыта","20.07.2021 14:59:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 14:59:55","нет","11603","OBO","11603","1"
"TT16377123","Закрыта","20.07.2021 15:00:10","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:00:10","нет","11508","OBO","11508","1"
"TT16377131","Закрыта","20.07.2021 15:01:21","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 15:01:21","нет","11516","OBO","11516","1"
"TT16377260","Закрыта","20.07.2021 15:14:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:14:51","нет","11500","OBO","11500","1"
"TT16377317","Закрыта","20.07.2021 15:20:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:20:27","нет","11497","OBO","11497","1"
"TT16377385","Закрыта","20.07.2021 15:27:48","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:27:48","нет","11492","OBO","11492","1"
"TT16377427","Закрыта","20.07.2021 15:31:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 15:31:56","нет","11495","OBO","11495","1"
"TT16377486","Закрыта","20.07.2021 15:37:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:37:27","нет","11487","OBO","11487","1"
"TT16377489","Закрыта","20.07.2021 15:37:45","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:37:45","нет","11491","OBO","11491","1"
"TT16377533","Закрыта","20.07.2021 15:42:00","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 15:42:00","нет","11492","OBO","11492","1"
"TT16377551","Закрыта","20.07.2021 15:44:09","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 15:44:09","нет","11159","OBO","11159","1"
"TT16377566","Закрыта","20.07.2021 15:45:48","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","23.07.2021 23:45:48","нет","438","B2B Admin","431","2"
"TT16377566","Закрыта","20.07.2021 15:45:48","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","23.07.2021 23:45:48","нет","438","Corp EKT","7","1"
"TT16377658","Закрыта","20.07.2021 15:55:58","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 15:55:58","нет","11479","OBO","11479","1"
"TT16377735","Закрыта","20.07.2021 16:03:41","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 16:03:41","нет","11597","Мониторинг","11597","1"
"TT16377743","Закрыта","20.07.2021 16:04:24","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:04:24","нет","11474","OBO","11474","1"
"TT16377794","Закрыта","20.07.2021 16:10:11","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 16:10:11","нет","11472","OBO","11472","1"
"TT16377820","Закрыта","20.07.2021 16:13:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 16:13:55","нет","11472","OBO","11472","1"
"TT16377830","Закрыта","20.07.2021 16:14:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 16:14:33","нет","11473","OBO","11473","1"
"TT16377836","Закрыта","20.07.2021 16:15:19","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 16:15:19","нет","11368","Мониторинг","11368","1"
"TT16377862","Закрыта","20.07.2021 16:17:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:17:55","нет","11472","OBO","11472","1"
"TT16377904","Закрыта","20.07.2021 16:22:34","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:22:34","нет","11470","OBO","11470","1"
"TT16377946","Закрыта","20.07.2021 16:26:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:26:18","нет","11468","OBO","11468","1"
"TT16377988","Закрыта","20.07.2021 16:30:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 16:30:55","нет","11471","OBO","11471","1"
"TT16378041","Закрыта","20.07.2021 16:36:17","Администрирование","ГОЗ (corpzapros)","Вопросы по договору ","21.07.2021 16:36:17","нет","11453","Corp EKT","11453","1"
"TT16378131","Закрыта","20.07.2021 16:42:16","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:42:16","нет","11462","OBO","11462","1"
"TT16378251","Закрыта","20.07.2021 16:54:02","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 16:54:02","нет","11078","OBO","11078","1"
"TT16378280","Закрыта","20.07.2021 16:57:38","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 16:57:38","нет","10690","OBO","10690","1"
"TT16378446","Закрыта","20.07.2021 17:14:43","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:14:43","нет","11438","OBO","11438","1"
"TT16378492","Закрыта","20.07.2021 17:18:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:18:15","нет","11440","OBO","11440","1"
"TT16378503","Закрыта","20.07.2021 17:18:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 17:18:26","нет","11436","OBO","11436","1"
"TT16378534","Закрыта","20.07.2021 17:22:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:22:18","нет","11444","OBO","11444","1"
"TT16378545","Закрыта","20.07.2021 17:22:44","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 17:22:44","нет","11439","OBO","11439","1"
"TT16378599","Закрыта","20.07.2021 17:28:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 17:28:39","нет","11436","OBO","11436","1"
"TT16378649","Закрыта","20.07.2021 17:33:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:33:03","нет","10658","OBO","10658","1"
"TT16378653","Закрыта","20.07.2021 17:33:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 17:33:20","нет","11438","OBO","11438","1"
"TT16378676","Закрыта","20.07.2021 17:36:21","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","06.08.2021 17:36:21","нет","5128","Corp MOS","86","2"
"TT16378676","Закрыта","20.07.2021 17:36:21","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","06.08.2021 17:36:21","нет","5128","CKBO B2B","5042","3"
"TT16378700","Закрыта","20.07.2021 17:39:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 17:39:20","нет","11431","OBO","11431","1"
"TT16378821","Закрыта","20.07.2021 17:51:34","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:51:34","нет","11430","OBO","11430","1"
"TT16378849","Закрыта","20.07.2021 17:54:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 17:54:22","нет","11432","OBO","11432","1"
"TT16378865","Закрыта","20.07.2021 17:55:47","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","30.07.2021 17:55:47","нет","10649","OBO","10649","1"
"TT16378939","Закрыта","20.07.2021 18:03:52","Претензия","Претензии к дилеру","Не выполнена операция клиента","27.07.2021 18:03:52","нет","11262","OBO","11262","1"
"TT16378954","Закрыта","20.07.2021 18:06:54","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","19.09.2021 18:06:54","нет","11260","BO MOS","11260","1"
"TT16378962","Закрыта","20.07.2021 18:07:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:07:51","нет","11422","OBO","11422","1"
"TT16378964","Закрыта","20.07.2021 18:08:07","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:08:07","нет","11422","OBO","11422","1"
"TT16379008","Закрыта","20.07.2021 18:12:58","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:12:58","нет","11420","OBO","11420","1"
"TT16379062","Закрыта","20.07.2021 18:18:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:18:18","нет","11417","OBO","11417","1"
"TT16379065","Закрыта","20.07.2021 18:18:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:18:51","нет","11419","OBO","11419","1"
"TT16379113","Закрыта","20.07.2021 18:25:39","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 18:25:39","нет","10927","Мониторинг","10927","1"
"TT16379161","Закрыта","20.07.2021 18:33:28","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 18:33:28","нет","11406","OBO","11406","1"
"TT16379177","Закрыта","20.07.2021 18:34:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 18:34:41","нет","11406","OBO","11406","1"
"TT16379194","Закрыта","20.07.2021 18:37:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:37:42","нет","11406","OBO","11406","1"
"TT16379231","Закрыта","20.07.2021 18:40:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 18:40:56","нет","11416","OBO","11416","1"
"TT16379239","Закрыта","20.07.2021 18:41:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 18:41:27","нет","11410","OBO","11410","1"
"TT16379245","Закрыта","20.07.2021 18:42:12","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 18:42:12","нет","11163","Мониторинг","11163","1"
"TT16379343","Закрыта","20.07.2021 18:57:10","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 18:57:10","нет","10590","OBO","10590","1"
"TT16379361","Закрыта","20.07.2021 18:59:12","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 18:59:12","нет","10882","Мониторинг","10882","1"
"TT16379363","Закрыта","20.07.2021 19:00:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 19:00:27","нет","10590","OBO","10590","1"
"TT16379369","Закрыта","20.07.2021 19:01:30","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 19:01:30","нет","10592","OBO","10592","1"
"TT16379392","Закрыта","20.07.2021 19:04:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 19:04:26","нет","11405","OBO","11405","1"
"TT16379442","Закрыта","20.07.2021 19:11:05","MVNO","Сеть (MVNO)","Поиск сети","23.07.2021 19:11:05","нет","11475","RT L2","7193","1"
"TT16379442","Закрыта","20.07.2021 19:11:05","MVNO","Сеть (MVNO)","Поиск сети","23.07.2021 19:11:05","нет","11475","Tech MOS SEA","3674","1"
"TT16379442","Закрыта","20.07.2021 19:11:05","MVNO","Сеть (MVNO)","Поиск сети","23.07.2021 19:11:05","нет","11475","OBO","608","2"
"TT16379453","Закрыта","20.07.2021 19:13:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 19:13:06","нет","11399","OBO","11399","1"
"TT16379484","Закрыта","20.07.2021 19:16:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 19:16:15","нет","11404","OBO","11404","1"
"TT16379552","Закрыта","20.07.2021 19:24:25","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 19:24:25","нет","11400","OBO","11400","1"
"TT16379698","Закрыта","20.07.2021 19:43:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 19:43:33","нет","11384","OBO","11384","1"
"TT16379709","Закрыта","20.07.2021 19:45:37","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 19:45:37","нет","11390","OBO","11390","1"
"TT16379774","Закрыта","20.07.2021 19:56:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 19:56:06","нет","10539","OBO","10539","1"
"TT16379835","Закрыта","20.07.2021 20:04:24","Претензия","Личный кабинет","Мой Tele2","24.07.2021 20:04:24","нет","11073","OBO","108","2"
"TT16379835","Закрыта","20.07.2021 20:04:24","Претензия","Личный кабинет","Мой Tele2","24.07.2021 20:04:24","нет","11073","WEB Support","7811","2"
"TT16379835","Закрыта","20.07.2021 20:04:24","Претензия","Личный кабинет","Мой Tele2","24.07.2021 20:04:24","нет","11073","ESB Support","3154","1"
"TT16379901","Закрыта","20.07.2021 20:14:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 20:14:04","нет","11364","OBO","11364","1"
"TT16379902","Закрыта","20.07.2021 20:14:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","30.07.2021 20:14:06","нет","10525","OBO","10525","1"
"TT16380071","Закрыта","20.07.2021 20:47:16","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 20:47:16","нет","11340","OBO","11340","1"
"TT16380074","Закрыта","20.07.2021 20:48:07","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","30.07.2021 20:48:07","нет","11342","OBO","11342","1"
"TT16380096","Закрыта","20.07.2021 20:52:03","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 20:52:03","нет","10573","Мониторинг","10573","1"
"TT16380126","Закрыта","20.07.2021 20:57:30","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 20:57:30","нет","10551","Мониторинг","10551","1"
"TT16380425","Закрыта","20.07.2021 22:00:10","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 22:00:10","нет","11355","Мониторинг","11355","1"
"TT16380585","Закрыта","20.07.2021 22:51:53","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 22:51:53","нет","11082","Мониторинг","11082","1"
"TT16380688","Закрыта","20.07.2021 23:24:49","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 23:24:49","нет","10958","Мониторинг","10958","1"
"TT16380744","Закрыта","20.07.2021 23:51:13","Претензия","CCB","Обратная связь на работу оператора КЦ","23.07.2021 23:51:13","нет","10928","Мониторинг","10928","1"
"TT16380777","Закрыта","21.07.2021 0:12:26","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 0:12:26","нет","10906","Мониторинг","10906","1"
"TT16380807","Закрыта","21.07.2021 0:26:08","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 0:26:08","нет","10671","Мониторинг","10671","1"
"TT16380850","Закрыта","21.07.2021 0:48:39","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 0:48:39","нет","10559","Мониторинг","10559","1"
"TT16381675","Закрыта","21.07.2021 7:27:30","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 7:27:30","да","10444","Мониторинг","10444","1"
"TT16381792","Закрыта","21.07.2021 7:51:52","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","07.08.2021 7:51:52","нет","4367","CKBO B2B","2985","4"
"TT16381792","Закрыта","21.07.2021 7:51:52","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","07.08.2021 7:51:52","нет","4367","Corp TUM","1382","3"
"TT16381801","Закрыта","21.07.2021 7:54:46","Претензия","Претензии к дилеру","Некорректная информация","28.07.2021 7:54:46","нет","10533","OBO","10533","1"
"TT16381908","Закрыта","21.07.2021 8:16:54","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 8:16:54","нет","10322","Мониторинг","10322","1"
"TT16381938","Закрыта","21.07.2021 8:22:10","Претензия","Претензии к дилеру","Не выполнена операция клиента","28.07.2021 8:22:10","нет","10547","OBO","10547","1"
"TT16381977","Закрыта","21.07.2021 8:29:46","Претензия","ТП Игровой","Проблемы в игре Wargaming","25.07.2021 8:29:46","нет","10678","WEB Support","5784","1"
"TT16381977","Закрыта","21.07.2021 8:29:46","Претензия","ТП Игровой","Проблемы в игре Wargaming","25.07.2021 8:29:46","нет","10678","ESB Support","0","1"
"TT16381977","Закрыта","21.07.2021 8:29:46","Претензия","ТП Игровой","Проблемы в игре Wargaming","25.07.2021 8:29:46","нет","10678","OBO","4894","2"
"TT16382111","Закрыта","21.07.2021 8:50:03","Претензия","Претензии к дилеру","Отсутствие заявки по жалобе абонента","28.07.2021 8:50:03","нет","10541","OBO","10541","1"
"TT16382234","Закрыта","21.07.2021 9:09:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:09:55","нет","9753","OBO","9753","1"
"TT16382240","Закрыта","21.07.2021 9:10:14","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","29.07.2021 9:10:14","нет","10356","OBO","10356","1"
"TT16382254","Закрыта","21.07.2021 9:11:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:11:13","нет","9753","OBO","9753","1"
"TT16382279","Закрыта","21.07.2021 9:14:11","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:14:11","нет","9764","OBO","9764","1"
"TT16382289","Закрыта","21.07.2021 9:15:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 9:15:20","нет","9773","OBO","9773","1"
"TT16382295","Закрыта","21.07.2021 9:16:32","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:16:32","нет","9774","OBO","9774","1"
"TT16382309","Закрыта","21.07.2021 9:18:03","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:18:03","нет","9837","Мониторинг","9837","1"
"TT16382373","Закрыта","21.07.2021 9:24:55","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:24:55","нет","9845","Мониторинг","9845","1"
"TT16382407","Закрыта","21.07.2021 9:29:03","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:29:03","нет","9777","Мониторинг","9777","1"
"TT16382457","Закрыта","21.07.2021 9:34:25","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:34:25","нет","9764","Мониторинг","9764","1"
"TT16382490","Закрыта","21.07.2021 9:37:32","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:37:32","нет","9754","Мониторинг","9754","1"
"TT16382496","Закрыта","21.07.2021 9:38:10","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:38:10","нет","9741","Мониторинг","9741","1"
"TT16382534","Закрыта","21.07.2021 9:42:11","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:42:11","нет","9751","OBO","9751","1"
"TT16382584","Закрыта","21.07.2021 9:46:42","Претензия","Претензии к дилеру","Не выполнена операция клиента","28.07.2021 9:46:42","нет","10183","OBO","10183","1"
"TT16382600","Закрыта","21.07.2021 9:47:42","Претензия","Претензии к дилеру","Некорректная информация","28.07.2021 9:47:42","нет","9876","OBO","9876","1"
"TT16382617","Закрыта","21.07.2021 9:49:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 9:49:13","нет","9749","OBO","9749","1"
"TT16382625","Закрыта","21.07.2021 9:49:54","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:49:54","нет","9688","Мониторинг","9688","1"
"TT16382648","Закрыта","21.07.2021 9:52:07","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 9:52:07","нет","9672","Мониторинг","9672","1"
"TT16382723","Закрыта","21.07.2021 10:01:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 10:01:20","нет","9744","OBO","9744","1"
"TT16382765","Закрыта","21.07.2021 10:05:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 10:05:54","нет","9749","OBO","9749","1"
"TT16382850","Закрыта","21.07.2021 10:14:43","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 10:14:43","нет","9743","OBO","9743","1"
"TT16382905","Закрыта","21.07.2021 10:20:42","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 10:20:42","нет","9683","Мониторинг","9683","1"
"TT16382907","Закрыта","21.07.2021 10:20:48","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 10:20:48","нет","9669","Мониторинг","9669","1"
"TT16382945","Закрыта","21.07.2021 10:25:14","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 10:25:14","нет","9738","OBO","9738","1"
"TT16382954","Закрыта","21.07.2021 10:26:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 10:26:05","нет","9755","OBO","9755","1"
"TT16382958","Закрыта","21.07.2021 10:26:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 10:26:39","нет","9740","OBO","9740","1"
"TT16383050","Закрыта","21.07.2021 10:37:14","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","24.07.2021 10:37:14","нет","10544","MVNO.CP","1","1"
"TT16383050","Закрыта","21.07.2021 10:37:14","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","24.07.2021 10:37:14","нет","10544","RT L2","6128","1"
"TT16383050","Закрыта","21.07.2021 10:37:14","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","24.07.2021 10:37:14","нет","10544","OBO","4415","2"
"TT16383078","Закрыта","21.07.2021 10:40:09","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 10:40:09","нет","9744","OBO","9744","1"
"TT16383223","Закрыта","21.07.2021 10:48:32","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 10:48:32","нет","9738","OBO","9738","1"
"TT16383350","Закрыта","21.07.2021 11:02:01","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 11:02:01","нет","9728","OBO","9728","1"
"TT16383371","Закрыта","21.07.2021 11:04:08","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 11:04:08","нет","10177","Мониторинг","10177","1"
"TT16383423","Закрыта","21.07.2021 11:08:42","Администрирование","Администрирование B2B","Добавление платных услуг","26.07.2021 19:08:42","нет","7590","B2B Admin","2536","4"
"TT16383423","Закрыта","21.07.2021 11:08:42","Администрирование","Администрирование B2B","Добавление платных услуг","26.07.2021 19:08:42","нет","7590","Corp IRK","1","1"
"TT16383423","Закрыта","21.07.2021 11:08:42","Администрирование","Администрирование B2B","Добавление платных услуг","26.07.2021 19:08:42","нет","7590","Corp VLD","40","1"
"TT16383423","Закрыта","21.07.2021 11:08:42","Администрирование","Администрирование B2B","Добавление платных услуг","26.07.2021 19:08:42","нет","7590","ФЗ-115","5013","2"
"TT16383440","Закрыта","21.07.2021 11:10:38","Претензия","Сеть","Поиск сети","24.07.2021 11:10:38","нет","10199","Tech MOS NEA","1972","2"
"TT16383440","Закрыта","21.07.2021 11:10:38","Претензия","Сеть","Поиск сети","24.07.2021 11:10:38","нет","10199","Tech MOS","36","1"
"TT16383440","Закрыта","21.07.2021 11:10:38","Претензия","Сеть","Поиск сети","24.07.2021 11:10:38","нет","10199","OBO","8191","2"
"TT16383766","Закрыта","21.07.2021 11:34:38","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 11:34:38","нет","9701","OBO","9701","1"
"TT16383842","Закрыта","21.07.2021 11:37:54","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","07.08.2021 11:37:54","нет","3386","CKBO B2B","2021","2"
"TT16383842","Закрыта","21.07.2021 11:37:54","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","07.08.2021 11:37:54","нет","3386","Corp MOS","1365","1"
"TT16384125","Закрыта","21.07.2021 11:54:58","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 11:54:58","нет","9695","OBO","9695","1"
"TT16384130","Закрыта","21.07.2021 11:55:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 11:55:22","нет","9691","OBO","9691","1"
"TT16384182","Закрыта","21.07.2021 11:59:45","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","29.07.2021 11:59:45","нет","9132","OBO","9132","1"
"TT16384191","Закрыта","21.07.2021 12:00:36","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 12:00:36","нет","9696","OBO","9696","1"
"TT16384283","Закрыта","21.07.2021 12:09:47","Претензия","Претензии к дилеру","Не выполнена операция клиента","28.07.2021 12:09:47","нет","9869","OBO","9869","1"
"TT16384304","Закрыта","21.07.2021 12:12:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 12:12:13","нет","9686","OBO","9686","1"
"TT16384438","Закрыта","21.07.2021 12:21:12","Претензия","CCB","Обратная связь на работу оператора КЦ","24.07.2021 12:21:12","нет","10480","Мониторинг","10480","1"
"TT16384462","Закрыта","21.07.2021 12:23:29","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","31.07.2021 12:23:29","нет","9702","OBO","9702","1"
"TT16384491","Закрыта","21.07.2021 12:26:37","Претензия","Претензии к дилеру","Некорректная информация","28.07.2021 12:26:37","нет","10053","OBO","10053","1"
"TT16384500","Закрыта","21.07.2021 12:27:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","31.07.2021 12:27:22","нет","9704","OBO","9704","1"
